video_id,comment,author,language,sport
le8EzvHWZf4,"Por lo que tengo entendido, el karate fue eliminado al haber hecho una competencia por la federacion a nivel mundial, entonces como era lo mismo, por ende se elimino y despues como no habia pusieron brekdance en remplazo.",@noemimolina3510,es,
le8EzvHWZf4,El esqueit es el mejor de los q añadieron,@damiangarciarivero9105,es,
VW0YIf8-Bsw,She seems to one of the finest of our specie. Admiration.,@BestInterviewclips,en,shooting
VW0YIf8-Bsw,Galti se gold jit jati to,@arunshriwas9158,et,shooting
VW0YIf8-Bsw,"We're actually gold medalists🫡












In being proud 😭",@blazinja4021,en,shooting
VW0YIf8-Bsw,"Pride of  Bharat Manu Bhaker. So sweet so cute and so down to earth. Bhagwaan hamesha khush rakhe aur tarakkiyaan de. Bharat Mata ki beti Manu Bhaker.
Gurminder Singh from Mohali Punjab India.",@gurmindersingh549,id,shooting
VW0YIf8-Bsw,😊😊😊😊😊😊😊😊,@Xyuioppppkhvfccg,unknown,shooting
VW0YIf8-Bsw,❤,@KanchanBiswas-g3n,unknown,shooting
VW0YIf8-Bsw,Goddess,@andrewcaddell2670,cy,shooting
VW0YIf8-Bsw,"Hi iii. Very Wonderful  Videos  you are  beautiful glamour, Congratulations 🌹❣️💪💞🙏👍",@mahesant6064,en,shooting
VW0YIf8-Bsw,Jay hind ki beti,@hariomchourasiya1822,tr,shooting
VW0YIf8-Bsw,जय हिन्द जय भारत वंदेमातरम,@hariomchourasiya1822,hi,shooting
sPQTq7oM7ho,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@huguetteduprey9291,unknown,
sPQTq7oM7ho,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@huguetteduprey9291,unknown,
sPQTq7oM7ho,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@huguetteduprey9291,unknown,
sPQTq7oM7ho,Mon pêpê a poretens la flamme paralinpice,@elodiegrobelny6892,fr,
sPQTq7oM7ho,😢😢😢😢😢😭😭😭😭😭😭😭😭😭😭😭😢😢😢😥😥😥😓😓😓,@severinedeplacie6590,unknown,
sPQTq7oM7ho,Il a l'r d'avoir mal au Q,@septem2109,fr,
sPQTq7oM7ho,Le monde va mal le wokisme tu la société moderne au profit de qui ?,@samiryahiaoui9147,fr,
sPQTq7oM7ho,"Il est gay 😮
































  













J’rigole",@MAHMOUD_lebg,fr,
sPQTq7oM7ho,OU ET BENOÎT CHEVALIER IL ET AU JEUX OLYMPIQUES SALE TARRÉ VAS GRO PUTE,@priscafoutou8250,en,
sPQTq7oM7ho,Benoît chevalier  tout le mondes est abonnée a toi,@SoniaGalliaa,fr,
04iW-8o8pQ0,"20 anos de carreira, cara tem mt bagagem",@MT-DEV,pt,
04iW-8o8pQ0,"Tudo passou a ser mediucri, após a Olimpiadas apresentar para o mundo o passo do Canguru.",@ranglerBRpoker,pt,
04iW-8o8pQ0,😮u Du cutuvelo Kacete,@flaviomendes2376,ro,
04iW-8o8pQ0,Pois é ....foi Prata,@eduardojunior5655,pt,
04iW-8o8pQ0,"Aquela mulher que virou meme na olimpíada podia ver esse vídeo, seria uma virada de chave pra ela...kkkkkk",@rodrigorodrigues9536,pt,
04iW-8o8pQ0,"Ele é daqui da GUIANA Françesa🎉🎉🎉 
Preçisamente do (Saint Laurent du maroni) fronteira com Surinam",@reginaldobragadossantos7874,pt,
04iW-8o8pQ0,O rei do Drop supremo kkk,@du-zero-1562,pt,
04iW-8o8pQ0,Alguem sabe onde tem pra baixar as musicas de break dance?,@ThiagoBboy33,pt,
04iW-8o8pQ0,Dany Dann foi medalha de Prata. Disputou com Phil Wizard do Canadá que levou o ouro.,@helio_vix,pt,
04iW-8o8pQ0,"Ou seja, tem que rimar no drop 
""E o beat vem. """,@EdyeBroca,pt,
8tmJO2ZFVvU,Eu juro por Deus uma das tochas de Atlanta já foi parar na minha escola,@Fan_numero_1_do_void_Cauan,pt,
8tmJO2ZFVvU,gostei desse vídeo 😂,@leticia__.,pt,
8tmJO2ZFVvU,❤❤❤🎉🎉😮,@danilomodolorj,unknown,
8tmJO2ZFVvU,😮🎉,@user-pi4it2ko9m,unknown,
8tmJO2ZFVvU,"eu sou o seo fam 2016

❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊",@judithdelgadosantos7801,pt,
8tmJO2ZFVvU,Rio de janeiro foi a unica moderna😎brasil é o melhor!,@superbom2,pt,
8tmJO2ZFVvU,😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,@JosefaJulia-ly9wq,unknown,
8tmJO2ZFVvU,"Enaldo , você conseguiu ver o quarto do Júlio César Agripino ou o do Gabrielzinho",@BanquetaAouarSkibidiPaqueta20,pt,
8tmJO2ZFVvU,Uau que demais❤❤❤,@flaviacardoso7132,fr,
8tmJO2ZFVvU,Uau,@flaviacardoso7132,sw,
8tmJO2ZFVvU,"Aninha vó tem a coleção das moedas das
Olinpendas só falta 4 moedas ou 3moedas",@grasieladossantosdebossam,pt,
pvl0CUlDlKs,"Voc :
Surfing (selancar)
Gymnastic(senam)
Diving (selam)
Boxing (tinju)
Shot (menembak)
Weightlifting (angkat beban/besi)
Wall climbing (panjat tebing)
Fencing(Anggar)
Wrestling (gulat)",@icebatud3229,id,
pvl0CUlDlKs,Yuk kak sini ikut Englishvit challenge bareng kita! 😍,@englishvit,tl,
pvl0CUlDlKs,Bola beracun,@Akaratatpis,ca,
pvl0CUlDlKs,Setauku climbing dibacanya 'klaiming' deh😌,@prihaksosetyohandoko2084,id,
pvl0CUlDlKs,Bener! B nya gak perlu dibaca yaaa. We'll train our talent to be better in the next video 😀👏🏻,@englishvit,en,
pvl0CUlDlKs,Hand ball,@imfrvradrble,en,
pvl0CUlDlKs,Clever dear 👏🏻,@englishvit,da,
pvl0CUlDlKs,Gada duitnya ngapain jawab :( tf dulu br di jawab,@ArifRahman-qv3kh,id,
pvl0CUlDlKs,Heh udah pinter nawar ya 😭,@englishvit,id,
h-V1IZkffEA,You will be lifting the weight with your golden hands in 2028,@Indiangirlscreativity,en,weightlifting
h-V1IZkffEA,😢,@yuvrajroy2039,unknown,weightlifting
V0-27Qb4GqA,Nice beautiful video amazing world life ❤❤❤❤❤❤❤,@razianadimulla5633,en,
0mQNgqcUcDs,Абдумалик поздравляем  вам победой  очень симпотичный боксер привет  из Нукуса❤❤❤,@user-ig2fx2jt8k,ru,
0mQNgqcUcDs,Малаци ребята паздрааляю успехи паболшеееее,@user-ps6hu9cn7w,ru,
0mQNgqcUcDs,Узбек спортчиларига факат олтин медаль ярашади! Рахмат ишончимизни окладингиз !!!!👍👍👍👍👍👍👍,@user-he6kd2ef3i,ru,
0mQNgqcUcDs,Ма Ша Аллох  Олга Узбекистан🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿,@AzamatNormurodov-pu9yg,bg,
0mQNgqcUcDs,Жондордан салом олтин муборак булсин,@bobirbaratov4849,ru,
0mQNgqcUcDs,Bu Inson xar doim Baxodir Jalolovni yelkasiga chiqib olardi bu gal o'zini yelkasiga chiqarib olibdi,@baxromboboniyozov6907,so,
0mQNgqcUcDs,Абдумалик 💪💪💪💪👍❤,@arslanovbek3014,bg,
0mQNgqcUcDs,Узбегим 💪💪💪👍,@arslanovbek3014,ru,
0mQNgqcUcDs,Raxmatjoga.gap.yuq,@rifatruzimurodov9883,so,
0mQNgqcUcDs,Олга🎉🎉🎉🎉🎉 . Узбекистан сиздек. Болешек жахонда  йук🎉🎉🎉🎉,@user-wc7oc2so4j,ru,
oX1p6pB6wjg,Fake,@user-xu4ge3ct3n,no,
oX1p6pB6wjg,My 😅😅,@sitinur5603,cy,
oX1p6pB6wjg,You Didn't Make Me All Of The Day😢😢😢,@marwankhaled8470,en,
oX1p6pB6wjg,Im Gonna Cry PLZ MAKE ME!!!😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😭😭😭,@marwankhaled8470,en,
oX1p6pB6wjg,David Popovici the boss 🇷🇴,@ianisanton7528,en,
oX1p6pB6wjg,Make me Or I Unsub,@Dragodudes128,en,
oX1p6pB6wjg,Can you do Pikachu plz❤,@Kasmira-q2k,cs,
oX1p6pB6wjg,Please me❤❤,@user-ep1vz7ei6z,en,
oX1p6pB6wjg,Nice bro please Armenia 🇦🇲,@GREENbossgamerZ,ro,
oX1p6pB6wjg,I will do it in the next few days 😉,@ZTheCuberr,en,
oX1p6pB6wjg,​@@ZTheCuberr NO!! Make Me First😢😢😢😢😢😢😢😢😢,@marwankhaled8470,en,
oX1p6pB6wjg,Okey bro ​@@ZTheCuberr,@GREENbossgamerZ,en,
oX1p6pB6wjg,​@@GREENbossgamerZ Me First😢😢😢,@marwankhaled8470,de,
oX1p6pB6wjg,First!,@Ccatcat,de,
oX1p6pB6wjg,Thanks! 😊,@ZTheCuberr,en,
oX1p6pB6wjg,THIS IS YOUR FAULT CCATCAT!!!!!!!!!😡😡🤬🤬🤬🤬🤬🤬😡🤬😡🤬😡🤬😡😡😡🤬😡🤬😡🤬,@marwankhaled8470,en,
vl242mwgPCw,Que caballero y con tanto cariño le pone el impermeable para su mujer no mojarse con la lluvia no tendrá la Reyna queja de su marido se ha casado con un príncipe y luego Rey de nuestro país se ve que hay amor entre ellos y sus hijas 😊😊❤❤❤,@maryburciosanchez3842,es,
vl242mwgPCw,"El rey Felipe un caballero. Lo cortés no quita a lo valiente. Letizia infiel, por lo tanto no hay amor.",@anabeldongo8973,es,
vl242mwgPCw,No sabemos lo que hay verdad en la vida de nuestros reyes,@aranchaandreslinares8583,es,
vl242mwgPCw,"Normal, son humanos como tuy y yo",@aranchaandreslinares8583,es,
vl242mwgPCw,👁👁,@ChichicoHerrera-wl3dh,unknown,
vl242mwgPCw,"El maquillaje  tan oscuro en los ojos  le hace mas dura la mirada y cara ,seve como mas mala de cuento , Es verdad le vedria muy bien  tonos mas suaves",@mariateresacerqueira8980,es,
vl242mwgPCw,Me encanta ❤ que el la ama y la cuida eso es bello ❤️,@martharuiz5598,es,
vl242mwgPCw,Que horrible es el mundo de los periodistas que fea profesión ....Siempre acosando a las personas! Todo lo critican ....Dejen a esas personas en paz !,@olviagabrielacorredorvaler6034,es,
vl242mwgPCw,Esas ayuda la quisieran los catalanes contra la ley de amnistía,@josemariadelgadoperez9462,es,
vl242mwgPCw,Leo los comentarios y me doy cuenta de que la mayoría de gente no vive en España hoy es 14 de agosto del 24 aquí en España hay liada una buena con Leticia y el comportamiento que tiene con doña Sofía la verdadera reina de España no nos equivoquemos ni nos engañemos informaros bien de cómo anda la monarquía😢,@saludgarcia9694,es,
9hqO7GkhPuU,Y'avait plus que dix couples aux jo,@ballamiss,fr,
9hqO7GkhPuU,Il y a aussi Lisa barbelin et son mari en tir à l’arc si je ne me trompe pas,@nicobeaudouin,fr,
9hqO7GkhPuU,On s en branle pourquoi vous faites ce genre de vidéos ?,@fantomas5118,fr,
9hqO7GkhPuU,Franck Dégue la et Laëtitia guapo,@anne-clairelancel6433,fr,
9hqO7GkhPuU,Et Dylan van baarle et Pauline ferand prévôt,@Louisew29,nl,
9hqO7GkhPuU,Ils ont oublier Daniele Santarelli et Monica De Gennaro il est coach de l'equipe de volley feminine de Turquie et elle est libero pour l'équipe de l'Italie 😢😢,@johannalaurencelle4405,fr,
9hqO7GkhPuU,Sinon il-y-a Tara et son mari qui est dans les jeux paralympiques. Ils sont adorables.,@auto_math,fr,
9hqO7GkhPuU,When love has rendez vous at Paris Olympics 🇨🇵🩷,@adeleguy909,en,
9hqO7GkhPuU,👍👍👍👍👏👏👏👏👏👏👋👋👋,@mesnierjeanchristophe9162,unknown,
9hqO7GkhPuU,Manon Brunet est trop belle son mari est moche comme une pioche..,@agent8marvel8,fr,
smjUz4v_tUs,Not to be mean but your eyeshadow resembles the netherlands and you slay the look ate,@Girlisonfire-slay,en,
smjUz4v_tUs,"Oh, cool, thanks thanks 😂😂😂
Sydney vibes",@user-lh9dl9jy9o,en,
smjUz4v_tUs,SYDNEY DID U KNOW THE PERSON U ASKED WHERE DO U GET IN ALSO DOSE YOUTUBE,@liviamorrow3935,so,
smjUz4v_tUs,OMG. SHE SAW ANOTHER YOUTUBER,@mistycloud7257,de,
smjUz4v_tUs,I SAW THIS AT TV AND I SAW YOU OMGGGGGGGGG,@user-zm4nl9we9t,en,
smjUz4v_tUs,Fourth of July again😅,@Alina.Ariana.M,en,
smjUz4v_tUs,NO WAY SHE ASK JENNY WERE THE ENTRANCE IS,@skycomesky9120,en,
smjUz4v_tUs,That was another YouTuber,@Athena-l6p,en,
smjUz4v_tUs,I saw the other ytr,@user-dj3zs9kg7h,en,
smjUz4v_tUs,❤❤❤,@kymhealy1792,unknown,
aDuNVkwYD4E,"Bei der Jury kann man sicher sein, dass sie nicht parteiisch war 😄❤️",@YouTube,de,
aDuNVkwYD4E,Die Jury war komplett unbestechlich 😹,@TobiLanger,de,
aDuNVkwYD4E,Wieso hat yt nur 4 likes,@Benni.Brawl_Stars_Rblx,af,
aDuNVkwYD4E,Omg youtube hat geantwortet!!!! Hallo ytb!,@MilenaElla,en,
aDuNVkwYD4E,Hallo Youtube,@johnmaltemeiselbach5578,en,
aDuNVkwYD4E,Gg😊,@NoahThiele,de,
aDuNVkwYD4E,C1rgc,@NoahThiele,cy,
aDuNVkwYD4E,"Stimmt, 🎉  sehr cooles Video .. 
Macht weiter so",@MiriamEger-k6i,de,
aDuNVkwYD4E,So süß,@noyanyildirim3645,de,
aDuNVkwYD4E,❤❤❤❤ liebe euch,@christinewiens9415,de,
aDuNVkwYD4E,So cute ❤❤❤,@sabrinalink8083,ro,
aDuNVkwYD4E,Hust,@Maxi-mw6uu,et,
aDuNVkwYD4E,Der goat in Ringen die Katze,@MataM-xi8qc,de,
aDuNVkwYD4E,Haha stimmt,@TobiLanger,fi,
aDuNVkwYD4E,Bald 1 Jahr lang Mitglied😊(11 Monate und ein paar tage),@Gamer_Lexelus,de,
aDuNVkwYD4E,Woooow mega! Ich danke dir viel mals für deinen Support :),@TobiLanger,de,
hsaorpl0yo0,Keren 👍,@EtyOktarinawati-qu5tl,de,
hsaorpl0yo0,Terhindar dari macet,@wirowira2924,id,
hsaorpl0yo0,"Jika di Indonesia ada...

Berapa Tarifnya?

Jetset



🤔",@wirowira2924,id,
REmnHuItFbo,You look like a teacher we had in 5th grade,@Hm24yt,en,
REmnHuItFbo,Makeup eatssss,@_CeCe_,fi,
REmnHuItFbo,Les français on est là,@littlepig2788,fr,
REmnHuItFbo,😂😂😂❤😂😂❤😂😂😂😂😂😂😂😂😂❤😂😊,@monsurahmed6003,unknown,
REmnHuItFbo,I also doing the Olympic final,@RAJKUMAR-zd5bo,en,
REmnHuItFbo,Olympic is nice,@RAJKUMAR-zd5bo,en,
REmnHuItFbo,Lol i luv ur vids theyre funny 😂,@nusrahihsan,sv,
REmnHuItFbo,❤❤❤❤❤❤❤❤❤🫡🫡🇸🇩🇮🇶🥰🥰🥰🥰🥰🤩,@user-jb3wk7uv5w,unknown,
REmnHuItFbo,You Sow biyotoful ❤❤❤,@gokhanakdemir473,so,
REmnHuItFbo,hi my fav utuber,@user-vc2ls7kc4d,sv,
uTDe-FVrQ8c,Sigue la cobertura de París 2024 por @@clarosports  💙,@LizaBaez,es,
uTDe-FVrQ8c,Claro que si vere los juegos🥰,@LettyGaru,es,
uTDe-FVrQ8c,Hola,@EdwinMaldonado-hp7sx,tr,
uTDe-FVrQ8c,Liza Báez Teves hermosa usando falda,@fermincastaneda6877,pt,
uTDe-FVrQ8c,@diosdadojuarezEnglishh Hola soy tu fan,@JessicaPerez-jt7zj,es,
uTDe-FVrQ8c,Claro que sí liza los veré todos. 🥳🥳,@lasy368,es,
uTDe-FVrQ8c,Como que un muerto🤔🤔🤔,@AmericayamilethOjedacosio,es,
uTDe-FVrQ8c,Yo ago jimnasia i casi me mató ise un nacho flip😂☠️🇲🇽🐶🏩💒🛼,@lizbethmontano3232,sw,
uTDe-FVrQ8c,por    que   no  me    conesas,@PuntaGorda-t1h,es,
uTDe-FVrQ8c,Liza Báez un día me vienes a visitar porfas vivo en México mi dirección es caracoles tejocone,@lauramunguia7625,es,
uTDe-FVrQ8c,U,@nayeligalvan7721,sw,
uTDe-FVrQ8c,Me pides a mí es que yo corro a 1200 por hora,@CatalinaSotoRehbein,es,
uTDe-FVrQ8c,Viste a marinet duponchin,@KatiaRapalo-cq1mh,ro,
uTDe-FVrQ8c,😮😮😮😂😂😂😂,@dantevivallo3885,unknown,
uTDe-FVrQ8c,Yo hice 50 metros en 8 segundos,@Tunuv,es,
ohZSeLJswCo,Baling-banlingnya kebanyakan. Error 1 mampus dah,@agustdofficial8945,id,
ohZSeLJswCo,Taxi terbang/helikopter mini 🤔?,@justahuman8621,id,
ohZSeLJswCo,Drone,@darksouls7691,nl,
4ZNtmO552vs,Yanlışın var 1936 Berlin Olimpiyatları’nda ilk defa kadın eskrimci Halet Çambel bizi temsil etmişti zaten İyi araştırın sallamayın,@MerveKaradagn,tr,
4ZNtmO552vs,bir eskrimci olarak kesinlikle bu sporu öneriyorum ben daha önce ülkemizi temsil ederek avrupaya istiklal marşı okuttum harika bi duygu,@_ELAY_10,tr,
4ZNtmO552vs,Şu an inanılmaz mutluyum çünkü ilk defa eskrimde başarı yakaladık (bende eskrimciyim) bu arada nisa abla ve Enver abi(erkekler  kategorisi ) benim çok kez görüştüğüm ve tanıdığım kişiler nisa ablayla çok kez turnuvada karşılaştım enver abi zaten çok yakın olduğum bi insan onlar adına gurur duyuyorum,@_ELAY_10,tr,
4ZNtmO552vs,Zengin çocukları için çok seçenek var hobi ve spor gibi  💯👌🏻,@mehmetalicetin35,tr,
4ZNtmO552vs,Bu kadar basit şeylerle övündüğümğz için daha iyisi olmuyor ugandadan az madalyamız var her çıkanı övüyoruz,@KubilayElmas35,tr,
4ZNtmO552vs,Helal olsun,@elifyalcn1699,et,
4ZNtmO552vs,KİMSE BİZİ ELEYEMEZ!!!!!!,@Szymanski_53_07,de,
4ZNtmO552vs,DÜNYA 2 NUMARASININ ANASINI SİKEYİM!!!!,@Szymanski_53_07,de,
4ZNtmO552vs,Abi bensana niye bukadar gıcık oluyom😅,@umeyirgok5804,tr,
4ZNtmO552vs,Abi gözlüğün spidermanın gözlüğüne benziyo,@Zeynepp_95,tr,
uF5pjnzEkVs,I think she will use this music for Paris what do you guys think?,@Astro8754,en,gymnastics
uF5pjnzEkVs,What’s the original name of this song?,@mxri_7096,en,gymnastics
uF5pjnzEkVs,Lunar drift by D4vvi,@Astro8754,sv,gymnastics
uF5pjnzEkVs,PERFECTA! Y PRECIOSA! 10!,@user-we8jp4sq5d,cy,gymnastics
uF5pjnzEkVs,Yeahhh.SHE COMEBACK,@omaislindodeoxum842,en,gymnastics
ShZ8bxRm6vY,She's awesome... Keep up the great work Simone!!! 🎉💐👋🏾💜🙏🏾💪🏾👍🏾🥰🌹💯,@ms.pisces2u270,en,
ShZ8bxRm6vY,А потом сравните с выступление российских гимнасток.,@user-rr1nf7wb6i,ru,
ShZ8bxRm6vY,平衝木不用強大有力，點要輕巧和平穩，這女就全欠奉!,@dicksonlo5265,ko,
ShZ8bxRm6vY,Gymnastics nowadays are not graceful. They are more on exhibition.,@user-nu7ij6hm2r,en,
ShZ8bxRm6vY,"Most gymnasts wont recover after that mistake, it takes someone who's technically gifted to finish and still qualify",@iykenwosu6295,en,
ShZ8bxRm6vY,Phenomenal Woman,@rmspears3502,en,
ShZ8bxRm6vY,😮,@anameliaagostinha4555,unknown,
ShZ8bxRm6vY,Ну не красиво!,@user-tv8xx8hy3o,mk,
ShZ8bxRm6vY,Life to adapt example to this videeo,@sangeeth83,en,
ShZ8bxRm6vY,shit oh gosh,@MarlonBlackwood-wk4jt,sq,
JtQdlV-kdtY,❤❤,@sibelklc3586,unknown,
JtQdlV-kdtY,Abla.............,@Jennienin_kurabiyesi-e1l,tl,
JtQdlV-kdtY,Bu yüzden basketbol seviyorum,@Jennieaysin,tr,
JtQdlV-kdtY,küçükken basketbol oynuyodum ve seviyodum hatta gidebileceğim bi kurs yeride vardı ama taşındıktan sonra basketbol hayatımdan çıktı. ztn taşınmak hayatımı hep kötüye götürdü nys orası uzun hikaye ama belki bu spordan devam edebilsem basketbolcu olabilirdim. neyse kaderimizde yokmuş...,@oliv2497,tr,
JtQdlV-kdtY,Geçen oynamıştım 20-13 öndeydi benim takım sayı atmadı son 2 dakika yine 20-18 yendi. Demek ki 21de bitiyor diye bilerek atmamış,@nihat-hm9lo,tr,
JtQdlV-kdtY,Bende basketbolcuyum ama sokak basketbolu hiç oynamadım,@Jisoo_mm_63,tr,
JtQdlV-kdtY,Yalnız yorumlarda yt var,@lisawxblinto_542,tr,
JtQdlV-kdtY,Abla gamze içeriğini çalmışşş,@RyupShn,tr,
JtQdlV-kdtY,Buu kızzz Şakamıı >>>>3,@XatireMahmmudova-wq3dw,tr,
JtQdlV-kdtY,"Meryem hanım, Meryem hanım, seviliyorsunuz!
Çocukluktan beridir Meryem Can izleyenler?❤❤❤❤❤❤😗",@kimluna549,tr,
afpWLpqu9Yg,Now Ant we know why u said swimming😂😂,@joanluyiga784,en,basketball
afpWLpqu9Yg,Kd the swim reaper,@catherineseapratt2938,en,basketball
afpWLpqu9Yg,Ant just heard what KD said and just repeated it😅!,@dinpuiaraltesiakeng2818,en,basketball
afpWLpqu9Yg,"Swimming not , come on !!",@marceloriverorodriguez6911,en,basketball
afpWLpqu9Yg,How can they answer swimming 😂?? Blacks can’t swim,@enzonight5617,en,basketball
afpWLpqu9Yg,Swimming ??😂😂😂,@Grgica_Grgovski,tl,basketball
afpWLpqu9Yg,"If AntMan can swim like he plays ball, that would make him Aquaman 🤔",@Alejandro8Mario,en,basketball
afpWLpqu9Yg,OFOFOFFF MƏNİMKİNƏƏ BAXX ANCAQ BASKETBOLL OYOYYYYY KLAYYİMMMMMMMMMMM❤❤❤❤❤,@Qasımovaaaadd,de,basketball
afpWLpqu9Yg,Why do I see Ant in a fenching outfit 😂,@DJ-MrMonkey,en,basketball
afpWLpqu9Yg,Where is lebron,@arminclaus3264,en,basketball
Gi15V2-lQB8,Bravaaaa❤,@marialuisacomito9407,et,shooting
Gi15V2-lQB8,Grazie Marilù!!! 🩷🩷🩷,@chiaracosta1975,it,shooting
Gi15V2-lQB8,Bravissima 👏,@luigitecchio154,fi,shooting
Gi15V2-lQB8,Grazie mille! C'è qualche argomento che ti interessa in particolare?,@chiaracosta1975,it,shooting
Gi15V2-lQB8,Che mito!😀,@LUCKYSTRIKEX,it,shooting
Gi15V2-lQB8,Ah ah... speriamo bene!!!,@chiaracosta1975,id,shooting
Gi15V2-lQB8,"Ciao Chiara, dove ti alleni a Roma? Hai un istruttore che in questo periodo ti segue? vorrei prendere qualche lezione, parto da zero

Grazie Massimo",@imax45,it,shooting
Gi15V2-lQB8,"Ciao Massimo, io di solito mi alleno fra la Pisana e la Bottaccia. In questo periodo purtroppo sono entrambi chiusi. :-(
Ho un altro campo molto vicino a casa mia dove c'è lo Skeet, che è il Tiro a Volo Lazio... in questi giorni andrò lì. Potresti venire anche tu.
Il mio istruttore si chiama Umberto Ortolani; ho iniziato con lui e continua ad allenarmi anche adesso, anche se riusciamo a vederci poco in questo periodo.
Se mi dici su quali campi pensi di sparare, posso consigliarti qualcuno.
Alla Bottaccia troverai Celso Giardini, alla Pisana Umberto e Natalino; oppure puoi cercare Sergio Forlano, ma non so su che campo lavori lui in questo momento.
Fammi sapere. :-)",@chiaracosta1975,it,shooting
Gi15V2-lQB8,"@@chiaracosta1975 Conosci qualcuno a  Tiro a Volo Lazio?  
ciao Grazie",@imax45,it,shooting
Gi15V2-lQB8,Come istruttori c’è Bruno Mastrantonio e poi ho visto Natalino Polidori… potresti provare a sentire lui!,@chiaracosta1975,it,shooting
Gi15V2-lQB8,Ho saputo da indiscrezioni che a colazione fette biscottate con cioccolata Novi. Aumenta le capacità di tiro?,@user-co4qk1gt1y,it,shooting
Gi15V2-lQB8,Sicuramente!!! Senza la cioccolata non potrei fare niente di tutto questo! ❤️🍫,@chiaracosta1975,it,shooting
UZ-MPfU2MIc,Suscríbete para que México siga ganando medallas 🥇 🙏🫶🏼,@Salchas_YT,es,
UZ-MPfU2MIc,"quien todavía lo recuerda, lefty sm siempre en mi memoria 😢😢😢descansa en paz 🕊️ carnal te extraño😢😿😿😿",@-vf6qr,es,
UZ-MPfU2MIc,Viva México soy mexicana aquí los mexicanos siempre chingones💯💯💯👇👇👇👇,@-vf6qr,es,
UZ-MPfU2MIc,@@-vf6qr Claro viva México cabronesss,@Salchas_YT,es,
UZ-MPfU2MIc,Si hubiera madalla levantar cerveza soy medallista!!!,@mariobarrera7740,it,
UZ-MPfU2MIc,Muchas felicidades❤❤❤🎉🎉🎉 también ya tenemos el ORO!!!,@MildredyunuenLariosmorales,es,
UZ-MPfU2MIc,@@MildredyunuenLariosmorales ese nos falta,@Salchas_YT,es,
UZ-MPfU2MIc,Aguebos que sí arriba México plebes,@user-xj4ju6so2h,es,
UZ-MPfU2MIc,❤ felicidades ❤,@user-vb5gz4di1j,es,
UZ-MPfU2MIc,No pos guauuuuu😢,@alfredogarcia5287,pt,
UZ-MPfU2MIc,@@alfredogarcia5287 como que guauu??? Si ganaron una medalla,@Salchas_YT,es,
UZ-MPfU2MIc,"México, siempre México!🇲🇽",@pattylvsfacepainting,es,
UZ-MPfU2MIc,Vamos,@GeronimoOlguin-vy7pe,lt,
Iq3dB8jPpHs,Chicken should be a brawler in brawl star now💀💀💀,@Plushmemes07,en,
Iq3dB8jPpHs,"Incroyable, j’adore Squad Busters❤❤❤❤❤❤",@ahmeddjemai576,es,
Iq3dB8jPpHs,Chicken,@NiamhButler-yn7rq,de,
Iq3dB8jPpHs,Make This A Modifier,@mattfoley5177,en,
Iq3dB8jPpHs,What about hog rider?,@PaperChase-vz8dg,en,
Iq3dB8jPpHs,Шелли надо было супер использовать,@Nazar_ter,ru,
Iq3dB8jPpHs,😂😂😂😂,@ditrAmnn,unknown,
Iq3dB8jPpHs,amen,@vincerobby2324,ca,
Iq3dB8jPpHs,EL POLLOOOOOO🐔🐔🐔🐔🐔🐥,@AlexVillafanetinte,ca,
Iq3dB8jPpHs,My pfp is Chicken in squad busters❤,@Swiftie_ell,en,
97TYD1cw05A,Someone in 2025,@Aleks177-d8b,it,
97TYD1cw05A,Nice,@doltrennthompson215,ro,
97TYD1cw05A,Transformers sooon,@Axalot_plays,af,
97TYD1cw05A,Please give Archer queen an invisible ability,@RaphapioPassos,en,
97TYD1cw05A,Helicopter Helicopter 😂,@Almat2013-ol6gy,nl,
97TYD1cw05A,Goblin did a duble twister! ❤️‍🔥🥵😩,@comanjaninaelena1263,af,
97TYD1cw05A,New update,@NiamhButler-yn7rq,en,
97TYD1cw05A,Xddddddd😅,@Asael01Delgado-gm3fg,cy,
97TYD1cw05A,why you know brawl stars,@user-wj6dj8ns2v,en,
97TYD1cw05A,❤❤,@lanimeduhorda,unknown,
-KaTFVTGSzI,🎉🎉🎉🎉🎉🎉🎉,@NigoraQosimova-s7x,unknown,
-KaTFVTGSzI,Ota Onanggizga ming rahmat õzbek sila,@user-sr1zk7ce8r,id,
-KaTFVTGSzI,Yadrosi necha kilo ekan ogirga oʻxshedi malades l.n 🎉,@user-gl8dz8bd7o,so,
